Username,Text,language,retweet_count,Time,location 
_mina_1991,"Dear @tedcruz @SecBlinken  @StateDeptSpox @POTUS  @mdubowitz @mikepompeo @VP @amnestyusa @SenSchumer @SpeakerPelosi  NIAC, Iran regime lobby in USA, is trying to transfer HR110 to US congress. While the correct one is #HR9203 sanctioning Khamenei and its lobby.  #IranRevolution2022 https://t.co/qZxhcooSwk",en,11,2022-12-18 09:57:29+00:00,
Elaheh_Horizon,"December 18 - Tabriz, #Iran   Firefighters on strike, protesting the regime's lack of response to their demands and basic needs  #IranRevolution2022  #آزادی_آزادی_آزادی   https://t.co/CVGGivOgHO",en,27,2022-12-18 09:57:21+00:00,United Kingdom
equalegender,"I am the  French #godmother of #NastoohNIkkhah   He is one of 5 defendants in the case of the death of IRGC Arman Ali Verdi in Ektaban .He has not a fair trial , he may be executed anytime #SayTheirNames #AidaRostami #KianPirfalak #MohsenShekari #IranRevolution2022 https://t.co/XnGoQtcpzs",en,551,2022-12-18 09:57:19+00:00,
Victorysours,"#IranRevolution2022  Freedom-loving Iranians and @Mojahedineng supporters rallied in the Hague, the Netherlands on December 16, condemning the execution of #MajidRezaRahnavard, @4FreedominIran2 reports.  #MahsaAmini🌹https://t.co/NCAxzcmAA0",en,9,2022-12-18 09:57:15+00:00,London
Sharp_soun_daan,The Show [Revolution] Must Go On..  #فراخوان_٢٨_٢٩_٣٠_آذر   #اعتصابات_سراسری    #مهسا_امینی   #WomanLifeFreedom #IranRevolution2022 https://t.co/nfaQN1TgQM,en,16,2022-12-18 09:57:09+00:00,
Elaheh_Horizon,"Bushehr, #Iran   Protesters target an IRGC Basij base in response to the brutal repression of demonstrations and executions of political prisoners  #IranRevolution2022  #مرگ_بر_ستمگر_چه_شاه_باشه_چه_رهبر  https://t.co/19b7KGi3Bc",en,25,2022-12-18 09:57:05+00:00,United Kingdom
pyckj259ks,"If you can't go marching in protest or go on strike, you can still help the #IranRevoIution by stop shopping, withdrawing your money from banks, be the watch for protesters and warn them when the oppressors are on sight  #MahsaAmini #IranRevolution2022 #WomanLifeFreedom #iran https://t.co/1vAkCyP961",en,5,2022-12-18 09:56:31+00:00,
Ava_G77,"Great discussions and interesting perspectives in Vancouver with WLF coalition, @UBC @sfu on #IranRevolution2022 with @AvaHoma @ElleToussi @soushiant @NegarMojtahedi + online w @TahirihDanesh  @GissouNia @MazJobrani @ZainabSalbi https://t.co/f9YZDBsDMN",en,46,2022-12-18 09:55:38+00:00,"Stockholm, Sweden"
TasliAba,"December 17 - Tehran, #Iran   Sarvazad district  Protesters chanting:   ""Basij, IRGC, you're our ISIS!""  #IranRevolution2022  #آزادی_آزادی_آزادی   #مرگ_بر_ستمگر_چه_شاه_باشه_چه_رهبر   https://t.co/4ROCA60Y8d",en,24,2022-12-18 09:55:21+00:00,
kanipowergils,"📢#Iranprotests2022  🚨#IranRevolution2022: Karaj, west of Tehran, — #Iran  Plainclothes agents are seen viciously attacking, manhandling, and beating a man and a woman.  #اعتراضات_سراسری  #SS35 https://t.co/cE8lrwtNpI",en,4,2022-12-18 09:54:49+00:00,Tehran
panbeii,"I am the  French #godmother of #NastoohNIkkhah   He is one of 5 defendants in the case of the death of IRGC Arman Ali Verdi in Ektaban .He has not a fair trial , he may be executed anytime #SayTheirNames #AidaRostami #KianPirfalak #MohsenShekari #IranRevolution2022 https://t.co/XnGoQtcpzs",en,551,2022-12-18 09:54:25+00:00,
tiktok_likee_f,@Wannabackto505 URGENT:  There was a rebellion today in the #Karaj Central borstal today. The prisoners protested against the future execution of one of the prisoners. There's a high chance that that prisoner was #MehdiKarami  The situation in the borstal is really tense.  #IranRevolution2022,en,11,2022-12-18 09:54:00+00:00,
TasliAba,"December 17 - Tehran, #Iran   Chitgar district  Locals continue anti-regime protests by chanting:   ""Death to the dictator!""  #IranRevolution2022  #آزادی_آزادی_آزادی   #مرگ_بر_ستمگر_چه_شاه_باشه_چه_رهبر   https://t.co/fXmGrcdol3",en,28,2022-12-18 09:53:33+00:00,
KlassmannAngela,"On Monday, December 12, 2022, government forces abducted Roza Govaylyan, 18, from Sanandaj.    Her whereabouts and fate are unknown.    #JinaAmini  #Kurdistan  #IranRevolution2022 https://t.co/K44htywb7H",en,63,2022-12-18 09:52:17+00:00,
KlassmannAngela,"Salah Alizadeh, 36, from Sardasht, was abducted by government forces on Tuesday, December 6, 2022.    His whereabouts and fate are unknown.    #JinaAmini  #Kurdistan  #IranRevolution2022 https://t.co/ZfLU2jbBFi",en,70,2022-12-18 09:52:13+00:00,
Forooza51138310,"Bushehr, #Iran   Protesters target an IRGC Basij base in response to the brutal repression of demonstrations and executions of political prisoners  #IranRevolution2022  #مرگ_بر_ستمگر_چه_شاه_باشه_چه_رهبر  https://t.co/19b7KGi3Bc",en,25,2022-12-18 09:51:46+00:00,
saeed4_s,"December 15 - Tehran, #Iran  Locals in the capital's Chitgar district continued the nationwide protests against the regime on the 91st night of the uprising.  #IranRevolution2022  #مرگ_بر_ستمگر_چه_شاه_باشه_چه_رهبر  https://t.co/NPbSEibnFW",en,51,2022-12-18 09:51:29+00:00,United Kingdom
meenaM85,#Mahsa_Mohammadi is a student of microbiology at Sabzevar University.she was arrested and sentenced to execution because of her tweet. She is in danger of dying. Being her voice.  #مهسا_محمدی   #Mahsa_Amini   #StopExecutionInIran   #IranRevolution2022 https://t.co/Ylzi9WTzSg,en,36,2022-12-18 09:51:18+00:00,
Forooza51138310,#Iran opposition PMOI/MEK has published the names of 596 people killed by the regime's security forces during #IranRevolution2022.    The names of other victims will be published following verification. Over 700 protesters have been killed as of December 17.  https://t.co/fBhNK357v9,en,33,2022-12-18 09:51:04+00:00,
Forooza51138310,"December 16 - The Hague, The Netherlands  Additional footage of freedom-loving Iranians and supporters of the #Iran opposition PMOI/MEK held a photo exhibition in solidarity with #IranRevolution2022.  #مرگ_بر_ستمگر_چه_شاه_باشه_چه_رهبر   https://t.co/gSayMY8oY8",en,51,2022-12-18 09:50:33+00:00,
Forooza51138310,"December 17 - Gachsaran, southwest #Iran   Oil industry workers and employees on strike.  #IranRevolution2022  #اعتصابات_سراسری   https://t.co/jXB2Pit1Yd",en,48,2022-12-18 09:50:29+00:00,
Forooza51138310,"December 17 - Asaluyeh, southwest #Iran   Oil industry workers and employees on strike and chanting:  ""Incompetent minister, resign, resign!""  #IranRevolution2022  #اعتصابات_سراسری   https://t.co/2E4u2c5Z05",en,37,2022-12-18 09:50:27+00:00,
MehrizadehB,"December 16 - The Hague, The Netherlands  Additional footage of freedom-loving Iranians and supporters of the #Iran opposition PMOI/MEK held a photo exhibition in solidarity with #IranRevolution2022.  #مرگ_بر_ستمگر_چه_شاه_باشه_چه_رهبر   https://t.co/gSayMY8oY8",en,51,2022-12-18 09:49:54+00:00,
MehrizadehB,"December 17 - Gachsaran, southwest #Iran   Oil industry workers and employees on strike.  #IranRevolution2022  #اعتصابات_سراسری   https://t.co/jXB2Pit1Yd",en,48,2022-12-18 09:49:49+00:00,
MehrizadehB,"December 17 - Asaluyeh, southwest #Iran   Oil industry workers and employees on strike and chanting:  ""Incompetent minister, resign, resign!""  #IranRevolution2022  #اعتصابات_سراسری   https://t.co/2E4u2c5Z05",en,37,2022-12-18 09:49:46+00:00,
traitor_nils,"This is #ArmitaAbbasi, She took part in an anti-regime protest in #Iran.Today, nobody knows where she is.say her name please until we know where she is  and how is doing! we are sad &amp; worried about her.  @UNHumanRights @CNN @BBCNews @nytimes    #IranRevolution2022   #آرمیتا_عباسی https://t.co/8p3Xx6jJ67",en,12,2022-12-18 09:49:43+00:00,here
melkhalaf,"Brief on Iran’s nationwide uprising   December 16, 2022   The Foreign Affairs Committee of the National Council of Resistance of Iran (NCRI)  #IranRevolution2022 #IranProtests2022   #آزادی_آزادی_آزادی #IranRevolution #Ira https://t.co/s6ZsiD02oK",en,76,2022-12-18 09:49:41+00:00,المملكه المتحده - لندن
ghangharia,"I am the  French #godmother of #NastoohNIkkhah   He is one of 5 defendants in the case of the death of IRGC Arman Ali Verdi in Ektaban .He has not a fair trial , he may be executed anytime #SayTheirNames #AidaRostami #KianPirfalak #MohsenShekari #IranRevolution2022 https://t.co/XnGoQtcpzs",en,551,2022-12-18 09:49:04+00:00,
laleh_qld,"Urgent‼️ #MakanDavari,19 year-old from Gilan in another sham trial of Islamic regime,has been sentenced to death‼️His crime: helping another innocent protester to escape from IRGC forces‼️Please share so he can get a political sponsor  #IranRevolution2022  #مهسا_امینی   #ماکان_داوری https://t.co/60eJJcD2z5",en,128,2022-12-18 09:48:46+00:00,Australia
im_mahdiis,"Iran: the second execution of protesters. #MajidrezaRahnvard, 23 years old. There is no due process; it’s not Justice. It’s pure political revenge. It’s criminal. #MahsaAmini #مهسا_امینی #مجیدرضا_رهنورد #IranRevolution2022 https://t.co/eucorgQBac",en,7666,2022-12-18 09:48:17+00:00,
Urmel2011,100% correct except for not ‘if’ but ‘when’. This regime will fall.   #MahsaAmini  #IranRevolution2022      #مهسا_امینی https://t.co/VD0X6ITHAE,en,2,2022-12-18 09:48:08+00:00,United Kingdom
melkhalaf,"December 16 - Zahedan, southeast #Iran   Brave women with nooses around their necks were seen protesting the regime's executions.  #IranRevolution2022  #زاهدان   https://t.co/e7WTQfvl0g",en,87,2022-12-18 09:48:00+00:00,المملكه المتحده - لندن
MarcusOurelius,"WLF@:  During October 2014 in Isfihan, some local members of Basij - #IRGC militia branch - started spraying acid on the girls not wearing full #hijab. Four lost sights and their faces. None of the attackers were arrested.    https://t.co/8GVQmjFMoX    #OpIran #IranRevolution2022 https://t.co/6r7D4mOiDt",en,13,2022-12-18 09:47:57+00:00,
Leili369,Much love to the brave Iranian people - freedom and justice will win! #IranRevolution2022 https://t.co/LlfzAWw4Hc,en,1961,2022-12-18 09:47:18+00:00,
Victorysours,"December 18 - Tabriz, #Iran   Firefighters on strike, protesting the regime's lack of response to their demands and basic needs  #IranRevolution2022  #آزادی_آزادی_آزادی   https://t.co/CVGGivOgHO",en,27,2022-12-18 09:46:57+00:00,London
melkhalaf,"December 16 - The Hague, The Netherlands  Additional footage of freedom-loving Iranians and supporters of the #Iran opposition PMOI/MEK held a photo exhibition in solidarity with #IranRevolution2022.  #مرگ_بر_ستمگر_چه_شاه_باشه_چه_رهبر   https://t.co/gSayMY8oY8",en,51,2022-12-18 09:46:44+00:00,المملكه المتحده - لندن
ebmazandarani1,"December 17 - Asaluyeh, southwest #Iran   Oil industry workers and employees on strike and chanting:  ""Incompetent minister, resign, resign!""  #IranRevolution2022  #اعتصابات_سراسری   https://t.co/2E4u2c5Z05",en,37,2022-12-18 09:45:30+00:00,
ebmazandarani1,"December 17 - Gachsaran, southwest #Iran   Oil industry workers and employees on strike.  #IranRevolution2022  #اعتصابات_سراسری   https://t.co/jXB2Pit1Yd",en,48,2022-12-18 09:45:26+00:00,
ebmazandarani1,"December 16 - The Hague, The Netherlands  Additional footage of freedom-loving Iranians and supporters of the #Iran opposition PMOI/MEK held a photo exhibition in solidarity with #IranRevolution2022.  #مرگ_بر_ستمگر_چه_شاه_باشه_چه_رهبر   https://t.co/gSayMY8oY8",en,51,2022-12-18 09:45:15+00:00,
Yaldapury,"@FranckenTheo @mamadporii @SafaiDarya @YeOne_Rhie @n_roettgen @MDiedenhofen @GildaSahebi @daniela_sepehri @mariam_claren Thank you ❤️🕊✌🏻your support is too important for us .Promise that you will not let us be killed and extinct like mass animals Support us with your abilities, don't leave us alone against the terrorists For us it is either death or freedom.  #R2PforIran  #IranRevolution2022",en,0,2022-12-18 09:45:05+00:00,حوالی آزادی
ebmazandarani1,#Iran opposition PMOI/MEK has published the names of 596 people killed by the regime's security forces during #IranRevolution2022.    The names of other victims will be published following verification. Over 700 protesters have been killed as of December 17.  https://t.co/fBhNK357v9,en,33,2022-12-18 09:44:59+00:00,
jpc268,"Bushehr, #Iran   Protesters target an IRGC Basij base in response to the brutal repression of demonstrations and executions of political prisoners  #IranRevolution2022  #مرگ_بر_ستمگر_چه_شاه_باشه_چه_رهبر  https://t.co/19b7KGi3Bc",en,25,2022-12-18 09:44:37+00:00,Kickapoo Territory 
Mojahedineng,"Bushehr, #Iran   Protesters target an IRGC Basij base in response to the brutal repression of demonstrations and executions of political prisoners  #IranRevolution2022  #مرگ_بر_ستمگر_چه_شاه_باشه_چه_رهبر  https://t.co/19b7KGi3Bc",en,25,2022-12-18 09:44:25+00:00,IRAN
baharehgolbangi,"I am the  French #godmother of #NastoohNIkkhah   He is one of 5 defendants in the case of the death of IRGC Arman Ali Verdi in Ektaban .He has not a fair trial , he may be executed anytime #SayTheirNames #AidaRostami #KianPirfalak #MohsenShekari #IranRevolution2022 https://t.co/XnGoQtcpzs",en,551,2022-12-18 09:44:19+00:00,Schweiz
samiraardalani,"December 17 - Tehran, #Iran   Sarvazad district  Protesters chanting:   ""Basij, IRGC, you're our ISIS!""  #IranRevolution2022  #آزادی_آزادی_آزادی   #مرگ_بر_ستمگر_چه_شاه_باشه_چه_رهبر   https://t.co/4ROCA60Y8d",en,24,2022-12-18 09:43:55+00:00,Italia
alimalek5500,"December 17 - Tehran, #Iran   Shahran district  Protesters chanting:   ""Death to the dictator!""  ""Death to Khamenei the murderer!""  #IranRevolution2022  #آزادی_آزادی_آزادی   #مرگ_بر_ستمگر_چه_شاه_باشه_چه_رهبر  https://t.co/TmMWeg2qZz",en,24,2022-12-18 09:43:53+00:00,u.k
samiraardalani,"December 17 - Tehran, #Iran   Shahran district  Protesters chanting:   ""Death to the dictator!""  ""Death to Khamenei the murderer!""  #IranRevolution2022  #آزادی_آزادی_آزادی   #مرگ_بر_ستمگر_چه_شاه_باشه_چه_رهبر  https://t.co/TmMWeg2qZz",en,24,2022-12-18 09:43:43+00:00,Italia
Anji52557522,"Call for nationwide #strikes for 28th, 29th and 30th of Azar!  Let's make these dates count and let the I.R of Iran's and worlds hear Iranian people's voice.  This is a response to the I.R of Iran's latest executions of protesters for no reason.    #IranRevolution2022 https://t.co/GtDuEPMZ2T",en,40,2022-12-18 09:43:17+00:00,
JacobPape4,"December 18 - Tabriz, #Iran   Firefighters on strike, protesting the regime's lack of response to their demands and basic needs  #IranRevolution2022  #آزادی_آزادی_آزادی   https://t.co/CVGGivOgHO",en,27,2022-12-18 09:41:53+00:00,"London,U.K.Or Europe."
BearHaferMilk,"Unimaginable pain! The father of #FarzinMaroufi, 22 years old, killed by the Islamic Republic’s forces on Nov 30 in Tehran, grieves with a birthday cake in his hands, dancing for his young son. Heart-wrenching. #MahsaAmini #مهسا_امینی #IranRevolution2022 https://t.co/PYriZW3vSx",en,2355,2022-12-18 09:41:35+00:00,
JennyHope77,"📢AGAIN!! Mehdi Karami faces execution in Iran!!  Wherever you are in the world,  📣PLEASE be his voice!!  28, 29, 30 ♥️🤍💚  #محمد_مهدی_کرمی #mohammadmehdikar  #IranRevolution2022 https://t.co/91LVPS583H",en,1,2022-12-18 09:41:31+00:00,🌍
samiraardalani,"December 17 - Tehran, #Iran   Chitgar district  Locals continue anti-regime protests by chanting:   ""Death to the dictator!""  #IranRevolution2022  #آزادی_آزادی_آزادی   #مرگ_بر_ستمگر_چه_شاه_باشه_چه_رهبر   https://t.co/fXmGrcdol3",en,28,2022-12-18 09:41:22+00:00,Italia
simorghafsane,"@MDiedenhofen Thank you from bottom of our heart. We’ll never forget. This misery provided us a chance to know such honorable people like you . Yea, every cloud has a silver lining  💫💞🌎🙏😍    #IranRevolution2022   #SS35   #R2Pforlran",en,1,2022-12-18 09:41:22+00:00,
